"Selection","View","Channel","Start_DateTime_ISO8601","End_DateTime_ISO8601","Low.Freq..Hz.","High.Freq..Hz.","Species","Detection_Confidence"
536,"Spectrogram 1",1,"2009-03-31T03:43:51-05:00","2009-03-31T03:43:53-05:00",123.967,242.424,"RIWH","Detected"
537,"Spectrogram 1",1,"2009-03-31T03:44:24-05:00","2009-03-31T03:44:26-05:00",96.419,231.405,"RIWH","Detected"
538,"Spectrogram 1",1,"2009-03-31T03:44:45-05:00","2009-03-31T03:44:47-05:00",112.948,228.65,"RIWH","Detected"
539,"Spectrogram 1",1,"2009-03-31T03:45:13-05:00","2009-03-31T03:45:15-05:00",121.212,223.14,"RIWH","Detected"
540,"Spectrogram 1",1,"2009-03-31T03:45:38-05:00","2009-03-31T03:45:40-05:00",112.948,261.708,"RIWH","Detected"
541,"Spectrogram 1",1,"2009-03-31T03:46:03-05:00","2009-03-31T03:46:06-05:00",121.212,283.747,"RIWH","Detected"
542,"Spectrogram 1",1,"2009-03-31T03:46:41-05:00","2009-03-31T03:46:43-05:00",112.948,336.088,"RIWH","Detected"
543,"Spectrogram 1",1,"2009-03-31T03:46:53-05:00","2009-03-31T03:46:55-05:00",93.664,261.708,"RIWH","Detected"
544,"Spectrogram 1",1,"2009-03-31T03:47:23-05:00","2009-03-31T03:47:25-05:00",82.645,190.083,"RIWH","Detected"
545,"Spectrogram 1",1,"2009-03-31T03:47:26-05:00","2009-03-31T03:47:27-05:00",129.477,269.972,"RIWH","Possibly_Detected"
546,"Spectrogram 1",1,"2009-03-31T03:47:27-05:00","2009-03-31T03:47:29-05:00",123.967,275.482,"RIWH","Detected"
547,"Spectrogram 1",1,"2009-03-31T03:47:30-05:00","2009-03-31T03:47:32-05:00",110.193,242.424,"RIWH","Detected"
548,"Spectrogram 1",1,"2009-03-31T03:47:53-05:00","2009-03-31T03:47:54-05:00",132.231,242.424,"RIWH","Detected"
549,"Spectrogram 1",1,"2009-03-31T03:48:00-05:00","2009-03-31T03:48:02-05:00",107.438,267.218,"RIWH","Detected"
550,"Spectrogram 1",1,"2009-03-31T03:48:55-05:00","2009-03-31T03:48:57-05:00",101.928,223.14,"RIWH","Detected"
551,"Spectrogram 1",1,"2009-03-31T03:48:58-05:00","2009-03-31T03:49:00-05:00",99.174,247.934,"RIWH","Detected"
552,"Spectrogram 1",1,"2009-03-31T03:49:07-05:00","2009-03-31T03:49:09-05:00",35.813,264.463,"RIWH","Detected"
553,"Spectrogram 1",1,"2009-03-31T03:49:34-05:00","2009-03-31T03:49:37-05:00",112.948,278.237,"RIWH","Detected"
554,"Spectrogram 1",1,"2009-03-31T03:50:13-05:00","2009-03-31T03:50:15-05:00",99.174,253.444,"RIWH","Detected"
555,"Spectrogram 1",1,"2009-03-31T03:50:18-05:00","2009-03-31T03:50:20-05:00",99.174,228.65,"RIWH","Detected"
556,"Spectrogram 1",1,"2009-03-31T03:50:29-05:00","2009-03-31T03:50:31-05:00",110.193,220.386,"RIWH","Detected"
557,"Spectrogram 1",1,"2009-03-31T03:50:52-05:00","2009-03-31T03:50:54-05:00",90.909,267.218,"RIWH","Detected"
558,"Spectrogram 1",1,"2009-03-31T03:50:53-05:00","2009-03-31T03:50:55-05:00",96.419,168.044,"RIWH","Detected"
559,"Spectrogram 1",1,"2009-03-31T03:51:00-05:00","2009-03-31T03:51:02-05:00",74.38,192.837,"RIWH","Detected"
560,"Spectrogram 1",1,"2009-03-31T03:51:10-05:00","2009-03-31T03:51:12-05:00",74.38,206.612,"RIWH","Detected"
561,"Spectrogram 1",1,"2009-03-31T03:51:14-05:00","2009-03-31T03:51:15-05:00",57.851,170.799,"RIWH","Detected"
562,"Spectrogram 1",1,"2009-03-31T03:51:24-05:00","2009-03-31T03:51:26-05:00",77.135,195.592,"RIWH","Detected"
563,"Spectrogram 1",1,"2009-03-31T03:51:37-05:00","2009-03-31T03:51:39-05:00",104.683,198.347,"RIWH","Detected"
564,"Spectrogram 1",1,"2009-03-31T03:54:22-05:00","2009-03-31T03:54:24-05:00",104.683,223.14,"RIWH","Detected"
565,"Spectrogram 1",1,"2009-03-31T03:54:50-05:00","2009-03-31T03:54:53-05:00",52.342,214.876,"RIWH","Detected"
566,"Spectrogram 1",1,"2009-03-31T03:54:52-05:00","2009-03-31T03:54:54-05:00",115.702,228.65,"RIWH","Detected"
567,"Spectrogram 1",1,"2009-03-31T03:55:09-05:00","2009-03-31T03:55:11-05:00",115.702,203.857,"RIWH","Possibly_Detected"
568,"Spectrogram 1",1,"2009-03-31T03:55:20-05:00","2009-03-31T03:55:22-05:00",118.457,234.16,"RIWH","Detected"
569,"Spectrogram 1",1,"2009-03-31T03:55:25-05:00","2009-03-31T03:55:27-05:00",107.438,234.16,"RIWH","Detected"
570,"Spectrogram 1",1,"2009-03-31T03:55:27-05:00","2009-03-31T03:55:29-05:00",46.832,225.895,"RIWH","Detected"
571,"Spectrogram 1",1,"2009-03-31T03:55:36-05:00","2009-03-31T03:55:38-05:00",88.154,176.309,"RIWH","Detected"
572,"Spectrogram 1",1,"2009-03-31T03:55:50-05:00","2009-03-31T03:55:52-05:00",74.38,179.063,"RIWH","Detected"
573,"Spectrogram 1",1,"2009-03-31T03:56:09-05:00","2009-03-31T03:56:11-05:00",66.116,132.231,"RIWH","Detected"
574,"Spectrogram 1",1,"2009-03-31T03:56:18-05:00","2009-03-31T03:56:20-05:00",112.948,231.405,"RIWH","Detected"
575,"Spectrogram 1",1,"2009-03-31T03:56:22-05:00","2009-03-31T03:56:25-05:00",107.438,220.386,"RIWH","Detected"
576,"Spectrogram 1",1,"2009-03-31T03:56:26-05:00","2009-03-31T03:56:28-05:00",79.89,181.818,"RIWH","Detected"
577,"Spectrogram 1",1,"2009-03-31T03:56:49-05:00","2009-03-31T03:56:51-05:00",57.851,134.986,"RIWH","Possibly_Detected"
578,"Spectrogram 1",1,"2009-03-31T03:57:41-05:00","2009-03-31T03:57:43-05:00",96.419,162.534,"RIWH","Possibly_Detected"
579,"Spectrogram 1",1,"2009-03-31T04:01:29-05:00","2009-03-31T04:01:32-05:00",77.135,231.405,"RIWH","Detected"
580,"Spectrogram 1",1,"2009-03-31T04:01:43-05:00","2009-03-31T04:01:45-05:00",77.135,269.972,"RIWH","Detected"
581,"Spectrogram 1",1,"2009-03-31T04:01:50-05:00","2009-03-31T04:01:52-05:00",104.683,187.328,"RIWH","Detected"
582,"Spectrogram 1",1,"2009-03-31T04:01:53-05:00","2009-03-31T04:01:55-05:00",126.722,203.857,"RIWH","Detected"
583,"Spectrogram 1",1,"2009-03-31T04:01:58-05:00","2009-03-31T04:01:59-05:00",112.948,214.876,"RIWH","Detected"
584,"Spectrogram 1",1,"2009-03-31T04:02:42-05:00","2009-03-31T04:02:44-05:00",88.154,231.405,"RIWH","Detected"
585,"Spectrogram 1",1,"2009-03-31T04:03:05-05:00","2009-03-31T04:03:07-05:00",85.399,212.121,"RIWH","Detected"
586,"Spectrogram 1",1,"2009-03-31T04:03:10-05:00","2009-03-31T04:03:12-05:00",129.477,275.482,"RIWH","Possibly_Detected"
587,"Spectrogram 1",1,"2009-03-31T04:03:14-05:00","2009-03-31T04:03:16-05:00",90.909,217.631,"RIWH","Detected"
588,"Spectrogram 1",1,"2009-03-31T04:03:43-05:00","2009-03-31T04:03:45-05:00",115.702,228.65,"RIWH","Detected"
589,"Spectrogram 1",1,"2009-03-31T04:04:14-05:00","2009-03-31T04:04:16-05:00",90.909,250.689,"RIWH","Detected"
590,"Spectrogram 1",1,"2009-03-31T04:04:36-05:00","2009-03-31T04:04:38-05:00",68.871,151.515,"RIWH","Possibly_Detected"
591,"Spectrogram 1",1,"2009-03-31T04:06:04-05:00","2009-03-31T04:06:06-05:00",55.096,157.025,"RIWH","Detected"
592,"Spectrogram 1",1,"2009-03-31T04:06:39-05:00","2009-03-31T04:06:40-05:00",107.438,209.366,"RIWH","Possibly_Detected"
593,"Spectrogram 1",1,"2009-03-31T04:06:57-05:00","2009-03-31T04:06:59-05:00",96.419,195.592,"RIWH","Detected"
594,"Spectrogram 1",1,"2009-03-31T04:08:11-05:00","2009-03-31T04:08:13-05:00",90.909,190.083,"RIWH","Possibly_Detected"
595,"Spectrogram 1",1,"2009-03-31T04:08:51-05:00","2009-03-31T04:08:52-05:00",101.928,170.799,"RIWH","Possibly_Detected"
596,"Spectrogram 1",1,"2009-03-31T04:08:57-05:00","2009-03-31T04:08:59-05:00",107.438,181.818,"RIWH","Possibly_Detected"
597,"Spectrogram 1",1,"2009-03-31T04:09:55-05:00","2009-03-31T04:09:56-05:00",24.793,184.573,"RIWH","Possibly_Detected"
598,"Spectrogram 1",1,"2009-03-31T04:09:50-05:00","2009-03-31T04:09:52-05:00",104.683,179.063,"RIWH","Possibly_Detected"
599,"Spectrogram 1",1,"2009-03-31T04:09:59-05:00","2009-03-31T04:10:01-05:00",74.38,176.309,"RIWH","Detected"
600,"Spectrogram 1",1,"2009-03-31T04:10:29-05:00","2009-03-31T04:10:31-05:00",60.606,212.121,"RIWH","Possibly_Detected"
601,"Spectrogram 1",1,"2009-03-31T04:11:04-05:00","2009-03-31T04:11:06-05:00",79.89,236.915,"RIWH","Detected"
602,"Spectrogram 1",1,"2009-03-31T04:34:32-05:00","2009-03-31T04:34:34-05:00",126.722,225.895,"RIWH","Possibly_Detected"
603,"Spectrogram 1",1,"2009-03-31T04:40:27-05:00","2009-03-31T04:40:29-05:00",107.438,192.837,"RIWH","Possibly_Detected"
604,"Spectrogram 1",1,"2009-03-31T04:46:15-05:00","2009-03-31T04:46:17-05:00",74.38,214.876,"RIWH","Detected"
605,"Spectrogram 1",1,"2009-03-31T04:48:54-05:00","2009-03-31T04:48:56-05:00",71.625,168.044,"RIWH","Detected"
606,"Spectrogram 1",1,"2009-03-31T04:49:05-05:00","2009-03-31T04:49:06-05:00",82.645,162.534,"RIWH","Detected"
607,"Spectrogram 1",1,"2009-03-31T04:49:23-05:00","2009-03-31T04:49:26-05:00",85.399,181.818,"RIWH","Detected"
608,"Spectrogram 1",1,"2009-03-31T04:59:08-05:00","2009-03-31T04:59:10-05:00",82.645,184.573,"RIWH","Possibly_Detected"
609,"Spectrogram 1",1,"2009-03-31T05:08:29-05:00","2009-03-31T05:08:31-05:00",104.683,212.121,"RIWH","Possibly_Detected"
610,"Spectrogram 1",1,"2009-03-31T05:08:58-05:00","2009-03-31T05:09:00-05:00",93.664,187.328,"RIWH","Possibly_Detected"
611,"Spectrogram 1",1,"2009-03-31T05:53:16-05:00","2009-03-31T05:53:18-05:00",77.135,165.289,"RIWH","Possibly_Detected"
612,"Spectrogram 1",1,"2009-03-31T05:53:34-05:00","2009-03-31T05:53:36-05:00",79.89,187.328,"RIWH","Detected"
613,"Spectrogram 1",1,"2009-03-31T06:09:53-05:00","2009-03-31T06:09:55-05:00",90.909,170.799,"RIWH","Detected"
614,"Spectrogram 1",1,"2009-03-31T06:08:06-05:00","2009-03-31T06:08:09-05:00",63.361,151.515,"RIWH","Possibly_Detected"
615,"Spectrogram 1",1,"2009-03-31T06:10:27-05:00","2009-03-31T06:10:28-05:00",93.664,212.121,"RIWH","Detected"
616,"Spectrogram 1",1,"2009-03-31T06:10:44-05:00","2009-03-31T06:10:46-05:00",66.116,165.289,"RIWH","Possibly_Detected"
617,"Spectrogram 1",1,"2009-03-31T06:13:03-05:00","2009-03-31T06:13:05-05:00",49.587,154.27,"RIWH","Possibly_Detected"
618,"Spectrogram 1",1,"2009-03-31T06:15:35-05:00","2009-03-31T06:15:37-05:00",33.058,187.328,"RIWH","Detected"
619,"Spectrogram 1",1,"2009-03-31T06:15:39-05:00","2009-03-31T06:15:40-05:00",60.606,143.251,"RIWH","Detected"
620,"Spectrogram 1",1,"2009-03-31T06:15:44-05:00","2009-03-31T06:15:46-05:00",115.702,258.953,"RIWH","Detected"
621,"Spectrogram 1",1,"2009-03-31T06:16:09-05:00","2009-03-31T06:16:11-05:00",74.38,209.366,"RIWH","Detected"
622,"Spectrogram 1",1,"2009-03-31T06:16:46-05:00","2009-03-31T06:16:48-05:00",96.419,184.573,"RIWH","Detected"
623,"Spectrogram 1",1,"2009-03-31T06:16:56-05:00","2009-03-31T06:16:59-05:00",49.587,176.309,"RIWH","Detected"
624,"Spectrogram 1",1,"2009-03-31T06:17:14-05:00","2009-03-31T06:17:16-05:00",74.38,195.592,"RIWH","Detected"
625,"Spectrogram 1",1,"2009-03-31T06:18:17-05:00","2009-03-31T06:18:19-05:00",74.38,201.102,"RIWH","Detected"
626,"Spectrogram 1",1,"2009-03-31T06:19:38-05:00","2009-03-31T06:19:40-05:00",74.38,181.818,"RIWH","Detected"
627,"Spectrogram 1",1,"2009-03-31T06:20:12-05:00","2009-03-31T06:20:14-05:00",55.096,151.515,"RIWH","Detected"
628,"Spectrogram 1",1,"2009-03-31T06:20:20-05:00","2009-03-31T06:20:22-05:00",85.399,209.366,"RIWH","Detected"
629,"Spectrogram 1",1,"2009-03-31T06:20:54-05:00","2009-03-31T06:20:56-05:00",82.645,223.14,"RIWH","Detected"
630,"Spectrogram 1",1,"2009-03-31T06:22:32-05:00","2009-03-31T06:22:34-05:00",66.116,236.915,"RIWH","Detected"
631,"Spectrogram 1",1,"2009-03-31T06:22:57-05:00","2009-03-31T06:22:59-05:00",57.851,168.044,"RIWH","Detected"
632,"Spectrogram 1",1,"2009-03-31T06:23:56-05:00","2009-03-31T06:23:58-05:00",66.116,184.573,"RIWH","Detected"
633,"Spectrogram 1",1,"2009-03-31T06:24:27-05:00","2009-03-31T06:24:30-05:00",101.928,212.121,"RIWH","Detected"
634,"Spectrogram 1",1,"2009-03-31T06:24:31-05:00","2009-03-31T06:24:33-05:00",90.909,148.76,"RIWH","Detected"
635,"Spectrogram 1",1,"2009-03-31T06:25:01-05:00","2009-03-31T06:25:03-05:00",79.89,195.592,"RIWH","Detected"
636,"Spectrogram 1",1,"2009-03-31T06:26:22-05:00","2009-03-31T06:26:23-05:00",110.193,325.069,"RIWH","Detected"
637,"Spectrogram 1",1,"2009-03-31T06:26:40-05:00","2009-03-31T06:26:42-05:00",68.871,146.006,"RIWH","Detected"
638,"Spectrogram 1",1,"2009-03-31T06:27:09-05:00","2009-03-31T06:27:11-05:00",88.154,162.534,"RIWH","Detected"
639,"Spectrogram 1",1,"2009-03-31T06:27:14-05:00","2009-03-31T06:27:16-05:00",107.438,264.463,"RIWH","Detected"
640,"Spectrogram 1",1,"2009-03-31T06:27:20-05:00","2009-03-31T06:27:23-05:00",52.342,228.65,"RIWH","Detected"
641,"Spectrogram 1",1,"2009-03-31T06:28:00-05:00","2009-03-31T06:28:03-05:00",71.625,242.424,"RIWH","Detected"
642,"Spectrogram 1",1,"2009-03-31T06:28:07-05:00","2009-03-31T06:28:09-05:00",82.645,151.515,"RIWH","Possibly_Detected"
643,"Spectrogram 1",1,"2009-03-31T06:30:52-05:00","2009-03-31T06:30:54-05:00",104.683,231.405,"RIWH","Possibly_Detected"
644,"Spectrogram 1",1,"2009-03-31T06:31:45-05:00","2009-03-31T06:31:48-05:00",77.135,187.328,"RIWH","Detected"
645,"Spectrogram 1",1,"2009-03-31T06:32:14-05:00","2009-03-31T06:32:17-05:00",88.154,159.78,"RIWH","Detected"
646,"Spectrogram 1",1,"2009-03-31T06:32:54-05:00","2009-03-31T06:32:56-05:00",74.38,173.554,"RIWH","Detected"
647,"Spectrogram 1",1,"2009-03-31T06:33:34-05:00","2009-03-31T06:33:37-05:00",49.587,209.366,"RIWH","Detected"
648,"Spectrogram 1",1,"2009-03-31T06:33:44-05:00","2009-03-31T06:33:46-05:00",90.909,173.554,"RIWH","Detected"
649,"Spectrogram 1",1,"2009-03-31T06:36:21-05:00","2009-03-31T06:36:23-05:00",82.645,176.309,"RIWH","Detected"
650,"Spectrogram 1",1,"2009-03-31T06:36:24-05:00","2009-03-31T06:36:26-05:00",66.116,126.722,"RIWH","Detected"
651,"Spectrogram 1",1,"2009-03-31T06:36:35-05:00","2009-03-31T06:36:37-05:00",82.645,154.27,"RIWH","Detected"
652,"Spectrogram 1",1,"2009-03-31T06:36:59-05:00","2009-03-31T06:37:01-05:00",85.399,198.347,"RIWH","Detected"
653,"Spectrogram 1",1,"2009-03-31T06:38:53-05:00","2009-03-31T06:38:55-05:00",74.38,225.895,"RIWH","Detected"
654,"Spectrogram 1",1,"2009-03-31T06:39:39-05:00","2009-03-31T06:39:41-05:00",90.909,214.876,"RIWH","Detected"
655,"Spectrogram 1",1,"2009-03-31T06:39:11-05:00","2009-03-31T06:39:12-05:00",77.135,253.444,"RIWH","Possibly_Detected"
656,"Spectrogram 1",1,"2009-03-31T06:41:29-05:00","2009-03-31T06:41:32-05:00",57.851,206.612,"RIWH","Detected"
657,"Spectrogram 1",1,"2009-03-31T06:42:32-05:00","2009-03-31T06:42:35-05:00",74.38,192.837,"RIWH","Detected"
658,"Spectrogram 1",1,"2009-03-31T06:43:01-05:00","2009-03-31T06:43:03-05:00",82.645,170.799,"RIWH","Detected"
659,"Spectrogram 1",1,"2009-03-31T06:43:15-05:00","2009-03-31T06:43:17-05:00",74.38,179.063,"RIWH","Detected"
660,"Spectrogram 1",1,"2009-03-31T06:43:19-05:00","2009-03-31T06:43:21-05:00",68.871,225.895,"RIWH","Detected"
661,"Spectrogram 1",1,"2009-03-31T06:44:54-05:00","2009-03-31T06:44:57-05:00",60.606,176.309,"RIWH","Detected"
662,"Spectrogram 1",1,"2009-03-31T06:45:21-05:00","2009-03-31T06:45:23-05:00",93.664,190.083,"RIWH","Detected"
663,"Spectrogram 1",1,"2009-03-31T06:46:27-05:00","2009-03-31T06:46:29-05:00",71.625,181.818,"RIWH","Detected"
664,"Spectrogram 1",1,"2009-03-31T06:47:25-05:00","2009-03-31T06:47:27-05:00",74.38,256.198,"RIWH","Detected"
665,"Spectrogram 1",1,"2009-03-31T06:48:25-05:00","2009-03-31T06:48:27-05:00",85.399,206.612,"RIWH","Possibly_Detected"
666,"Spectrogram 1",1,"2009-03-31T06:48:28-05:00","2009-03-31T06:48:31-05:00",66.116,173.554,"RIWH","Detected"
667,"Spectrogram 1",1,"2009-03-31T06:49:49-05:00","2009-03-31T06:49:51-05:00",77.135,181.818,"RIWH","Detected"
668,"Spectrogram 1",1,"2009-03-31T06:50:17-05:00","2009-03-31T06:50:19-05:00",71.625,297.521,"RIWH","Possibly_Detected"
669,"Spectrogram 1",1,"2009-03-31T06:52:43-05:00","2009-03-31T06:52:45-05:00",33.058,247.934,"RIWH","Detected"
670,"Spectrogram 1",1,"2009-03-31T06:53:43-05:00","2009-03-31T06:53:45-05:00",35.813,234.16,"RIWH","Detected"
671,"Spectrogram 1",1,"2009-03-31T06:54:00-05:00","2009-03-31T06:54:02-05:00",79.89,187.328,"RIWH","Detected"
672,"Spectrogram 1",1,"2009-03-31T06:54:19-05:00","2009-03-31T06:54:21-05:00",63.361,179.063,"RIWH","Detected"
673,"Spectrogram 1",1,"2009-03-31T06:58:00-05:00","2009-03-31T06:58:02-05:00",71.625,198.347,"RIWH","Detected"
674,"Spectrogram 1",1,"2009-03-31T06:58:32-05:00","2009-03-31T06:58:34-05:00",71.625,181.818,"RIWH","Detected"
675,"Spectrogram 1",1,"2009-03-31T06:58:41-05:00","2009-03-31T06:58:44-05:00",57.851,201.102,"RIWH","Detected"
676,"Spectrogram 1",1,"2009-03-31T06:58:48-05:00","2009-03-31T06:58:51-05:00",79.89,176.309,"RIWH","Detected"
677,"Spectrogram 1",1,"2009-03-31T06:59:15-05:00","2009-03-31T06:59:18-05:00",63.361,187.328,"RIWH","Detected"
678,"Spectrogram 1",1,"2009-03-31T06:59:36-05:00","2009-03-31T06:59:39-05:00",74.38,187.328,"RIWH","Detected"
679,"Spectrogram 1",1,"2009-03-31T06:59:46-05:00","2009-03-31T06:59:48-05:00",68.871,179.063,"RIWH","Detected"
680,"Spectrogram 1",1,"2009-03-31T07:00:11-05:00","2009-03-31T07:00:13-05:00",74.38,168.044,"RIWH","Detected"
681,"Spectrogram 1",1,"2009-03-31T07:00:40-05:00","2009-03-31T07:00:42-05:00",96.419,184.573,"RIWH","Detected"
682,"Spectrogram 1",1,"2009-03-31T07:01:49-05:00","2009-03-31T07:01:51-05:00",63.361,187.328,"RIWH","Detected"
683,"Spectrogram 1",1,"2009-03-31T07:02:18-05:00","2009-03-31T07:02:20-05:00",82.645,173.554,"RIWH","Possibly_Detected"
684,"Spectrogram 1",1,"2009-03-31T07:02:49-05:00","2009-03-31T07:02:52-05:00",79.89,159.78,"RIWH","Possibly_Detected"
685,"Spectrogram 1",1,"2009-03-31T07:03:29-05:00","2009-03-31T07:03:32-05:00",60.606,162.534,"RIWH","Detected"
686,"Spectrogram 1",1,"2009-03-31T07:05:29-05:00","2009-03-31T07:05:31-05:00",71.625,190.083,"RIWH","Detected"
687,"Spectrogram 1",1,"2009-03-31T07:06:20-05:00","2009-03-31T07:06:22-05:00",96.419,190.083,"RIWH","Possibly_Detected"
688,"Spectrogram 1",1,"2009-03-31T07:07:23-05:00","2009-03-31T07:07:25-05:00",66.116,181.818,"RIWH","Possibly_Detected"
689,"Spectrogram 1",1,"2009-03-31T07:08:09-05:00","2009-03-31T07:08:11-05:00",115.702,234.16,"RIWH","Detected"
690,"Spectrogram 1",1,"2009-03-31T07:12:11-05:00","2009-03-31T07:12:12-05:00",74.38,168.044,"RIWH","Possibly_Detected"
691,"Spectrogram 1",1,"2009-03-31T07:13:17-05:00","2009-03-31T07:13:19-05:00",68.871,206.612,"RIWH","Detected"
692,"Spectrogram 1",1,"2009-03-31T07:14:30-05:00","2009-03-31T07:14:33-05:00",74.38,198.347,"RIWH","Detected"
693,"Spectrogram 1",1,"2009-03-31T07:16:06-05:00","2009-03-31T07:16:07-05:00",82.645,168.044,"RIWH","Detected"
694,"Spectrogram 1",1,"2009-03-31T07:19:10-05:00","2009-03-31T07:19:12-05:00",82.645,154.27,"RIWH","Detected"
695,"Spectrogram 1",1,"2009-03-31T07:19:33-05:00","2009-03-31T07:19:35-05:00",107.438,223.14,"RIWH","Possibly_Detected"
696,"Spectrogram 1",1,"2009-03-31T07:19:39-05:00","2009-03-31T07:19:41-05:00",112.948,176.309,"RIWH","Detected"
697,"Spectrogram 1",1,"2009-03-31T07:20:57-05:00","2009-03-31T07:20:58-05:00",74.38,146.006,"RIWH","Possibly_Detected"
698,"Spectrogram 1",1,"2009-03-31T07:21:09-05:00","2009-03-31T07:21:11-05:00",63.361,289.256,"RIWH","Detected"
699,"Spectrogram 1",1,"2009-03-31T07:21:20-05:00","2009-03-31T07:21:23-05:00",110.193,250.689,"RIWH","Detected"
700,"Spectrogram 1",1,"2009-03-31T07:24:43-05:00","2009-03-31T07:24:45-05:00",60.606,206.612,"RIWH","Detected"
701,"Spectrogram 1",1,"2009-03-31T07:24:47-05:00","2009-03-31T07:24:48-05:00",82.645,228.65,"RIWH","Detected"
702,"Spectrogram 1",1,"2009-03-31T07:24:55-05:00","2009-03-31T07:24:57-05:00",63.361,179.063,"RIWH","Detected"
703,"Spectrogram 1",1,"2009-03-31T07:25:16-05:00","2009-03-31T07:25:19-05:00",71.625,214.876,"RIWH","Detected"
704,"Spectrogram 1",1,"2009-03-31T07:30:07-05:00","2009-03-31T07:30:09-05:00",85.399,300.275,"RIWH","Detected"
705,"Spectrogram 1",1,"2009-03-31T07:32:19-05:00","2009-03-31T07:32:20-05:00",60.606,203.857,"RIWH","Detected"
706,"Spectrogram 1",1,"2009-03-31T07:32:21-05:00","2009-03-31T07:32:22-05:00",79.89,140.496,"RIWH","Detected"
707,"Spectrogram 1",1,"2009-03-31T07:32:23-05:00","2009-03-31T07:32:26-05:00",68.871,190.083,"RIWH","Detected"
708,"Spectrogram 1",1,"2009-03-31T07:32:26-05:00","2009-03-31T07:32:28-05:00",101.928,157.025,"RIWH","Possibly_Detected"
709,"Spectrogram 1",1,"2009-03-31T07:34:48-05:00","2009-03-31T07:34:51-05:00",52.342,283.747,"RIWH","Detected"
710,"Spectrogram 1",1,"2009-03-31T07:34:53-05:00","2009-03-31T07:34:55-05:00",66.116,162.534,"RIWH","Detected"
711,"Spectrogram 1",1,"2009-03-31T07:34:59-05:00","2009-03-31T07:35:01-05:00",63.361,228.65,"RIWH","Detected"
712,"Spectrogram 1",1,"2009-03-31T07:35:32-05:00","2009-03-31T07:35:34-05:00",79.89,272.727,"RIWH","Detected"
713,"Spectrogram 1",1,"2009-03-31T07:35:40-05:00","2009-03-31T07:35:41-05:00",71.625,206.612,"RIWH","Detected"
714,"Spectrogram 1",1,"2009-03-31T07:36:01-05:00","2009-03-31T07:36:03-05:00",107.438,209.366,"RIWH","Detected"
715,"Spectrogram 1",1,"2009-03-31T07:41:21-05:00","2009-03-31T07:41:23-05:00",68.871,176.309,"RIWH","Detected"
716,"Spectrogram 1",1,"2009-03-31T07:42:19-05:00","2009-03-31T07:42:21-05:00",57.851,154.27,"RIWH","Detected"
717,"Spectrogram 1",1,"2009-03-31T07:44:06-05:00","2009-03-31T07:44:08-05:00",107.438,173.554,"RIWH","Possibly_Detected"
718,"Spectrogram 1",1,"2009-03-31T07:44:40-05:00","2009-03-31T07:44:42-05:00",79.89,212.121,"RIWH","Detected"
719,"Spectrogram 1",1,"2009-03-31T07:45:34-05:00","2009-03-31T07:45:37-05:00",93.664,192.837,"RIWH","Detected"
720,"Spectrogram 1",1,"2009-03-31T07:46:20-05:00","2009-03-31T07:46:23-05:00",90.909,413.223,"RIWH","Detected"
721,"Spectrogram 1",1,"2009-03-31T07:46:44-05:00","2009-03-31T07:46:45-05:00",90.909,228.65,"RIWH","Detected"
722,"Spectrogram 1",1,"2009-03-31T07:46:50-05:00","2009-03-31T07:46:52-05:00",68.871,140.496,"RIWH","Detected"
723,"Spectrogram 1",1,"2009-03-31T07:47:08-05:00","2009-03-31T07:47:11-05:00",107.438,269.972,"RIWH","Detected"
724,"Spectrogram 1",1,"2009-03-31T07:47:54-05:00","2009-03-31T07:47:57-05:00",60.606,258.953,"RIWH","Detected"
725,"Spectrogram 1",1,"2009-03-31T07:48:45-05:00","2009-03-31T07:48:47-05:00",71.625,289.256,"RIWH","Detected"
726,"Spectrogram 1",1,"2009-03-31T07:51:27-05:00","2009-03-31T07:51:28-05:00",74.38,173.554,"RIWH","Detected"
727,"Spectrogram 1",1,"2009-03-31T07:51:58-05:00","2009-03-31T07:52:01-05:00",63.361,236.915,"RIWH","Detected"
728,"Spectrogram 1",1,"2009-03-31T07:52:23-05:00","2009-03-31T07:52:25-05:00",123.967,212.121,"RIWH","Detected"
729,"Spectrogram 1",1,"2009-03-31T07:52:42-05:00","2009-03-31T07:52:44-05:00",49.587,250.689,"RIWH","Detected"
730,"Spectrogram 1",1,"2009-03-31T07:52:47-05:00","2009-03-31T07:52:48-05:00",77.135,212.121,"RIWH","Detected"
731,"Spectrogram 1",1,"2009-03-31T07:54:05-05:00","2009-03-31T07:54:07-05:00",85.399,184.573,"RIWH","Detected"
732,"Spectrogram 1",1,"2009-03-31T07:54:20-05:00","2009-03-31T07:54:21-05:00",99.174,242.424,"RIWH","Detected"
