Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
1110	Spectrogram 1	1	2759.088087885	2759.779865754	6774.908	12487.085	0.6918	5712.177	-81.96	piceas-050824-081400.wav	2759.0881	91.2081	Whistle
1111	Spectrogram 1	1	2761.698342751	2762.607306695	7439.114	22538.745	0.9090	15099.631	-85.61	piceas-050824-081400.wav	2761.6983	93.8183	Whistle
1112	Spectrogram 1	1	2763.097986347	2764.594157086	7261.993	23867.159	1.4962	16605.166	-86.39	piceas-050824-081400.wav	2763.0980	95.2180	Bout
1113	Spectrogram 1	1	2764.630354951	2766.070218190	6952.030	22892.989	1.4399	15940.959	-86.22	piceas-050824-081400.wav	2764.6304	96.7504	Bout
1114	Spectrogram 1	1	2766.086306047	2768.463286981	5357.934	23734.317	2.3770	18376.383	-82.32	piceas-050824-081400.wav	2766.0863	98.2063	Bout
1115	Spectrogram 1	1	2768.479374838	2770.039897007	6287.823	22494.465	1.5605	16206.642	-83.86	piceas-050824-081400.wav	2768.4794	100.5994	Bout
1116	Spectrogram 1	1	2770.132402188	2772.014681505	7660.517	23778.598	1.8823	16118.081	-83.66	piceas-050824-081400.wav	2770.1324	102.2524	Bout
1117	Spectrogram 1	1	2772.042835256	2774.238827793	4560.886	22981.550	2.1960	18420.664	-83.91	piceas-050824-081400.wav	2772.0428	104.1628	Bout
1118	Spectrogram 1	1	2774.246871910	2777.106488566	6022.140	24000.000	2.8596	17977.860	-83.45	piceas-050824-081400.wav	2774.2469	106.3669	Bout
1119	Spectrogram 1	1	2777.162796067	2777.540860716	12354.244	19926.199	0.3781	7571.955	-94.29	piceas-050824-081400.wav	2777.1628	109.2828	Bout
1120	Spectrogram 1	1	2777.581080360	2779.463359678	6819.188	23822.878	1.8823	17003.690	-81.82	piceas-050824-081400.wav	2777.5811	109.7011	Bout
1121	Spectrogram 1	1	2779.777072548	2782.467766701	4206.642	23911.439	2.6907	19704.797	-84.56	piceas-050824-081400.wav	2779.7771	111.8971	Bout
1122	Spectrogram 1	1	2782.544184024	2785.363581036	5933.579	22892.989	2.8194	16959.410	-83.65	piceas-050824-081400.wav	2782.5442	114.6642	Bout
1123	Spectrogram 1	1	2785.371627262	2787.857201233	7040.590	22228.782	2.4856	15188.192	-83.48	piceas-050824-081400.wav	2785.3716	117.4916	Bout
1124	Spectrogram 1	1	2787.893398349	2790.278423211	6420.664	23734.317	2.3850	17313.653	-82.78	piceas-050824-081600.wav	2787.8934	0.0134	Bout
1125	Spectrogram 1	1	2790.298533033	2792.627250394	6420.664	23911.439	2.3287	17490.775	-82.52	piceas-050824-081600.wav	2790.2985	2.4185	Bout
1126	Spectrogram 1	1	2792.643339119	2795.350121129	6110.701	23557.196	2.7068	17446.495	-83.35	piceas-050824-081600.wav	2792.6433	4.7633	Bout
1127	Spectrogram 1	1	2795.362187022	2797.634596882	6464.945	23867.159	2.2724	17402.214	-85.29	piceas-050824-081600.wav	2795.3622	7.4822	Bout
1128	Spectrogram 1	1	2797.630574918	2799.295668161	5136.531	23955.720	1.6651	18819.189	-83.89	piceas-050824-081600.wav	2797.6306	9.7506	Bout
1129	Spectrogram 1	1	2799.311756018	2801.757110345	6110.701	23645.756	2.4454	17535.055	-83.62	piceas-050824-081600.wav	2799.3118	11.4317	Bout
1130	Spectrogram 1	1	2801.757110345	2803.353830194	7173.432	23734.317	1.5967	16560.885	-83.86	piceas-050824-081600.wav	2801.7571	13.8771	Bout
1131	Spectrogram 1	1	2803.377961980	2804.435738605	6110.701	23734.317	1.0578	17623.616	-84.04	piceas-050824-081600.wav	2803.3780	15.4980	Bout
1132	Spectrogram 1	1	2804.520199857	2807.094257044	5357.934	23911.439	2.5741	18553.505	-83.36	piceas-050824-081600.wav	2804.5202	16.6402	Bout
1133	Spectrogram 1	1	2807.214915974	2808.662823142	10715.867	21653.137	1.4479	10937.270	-83.94	piceas-050824-081600.wav	2807.2149	19.3349	Whistle
1134	Spectrogram 1	1	2808.646735284	2810.665761390	7261.993	23557.196	2.0190	16295.203	-83.99	piceas-050824-081600.wav	2808.6467	20.7667	Bout
1135	Spectrogram 1	1	2810.697937105	2812.584238387	1815.498	23955.720	1.8863	22140.222	-83.16	piceas-050824-081600.wav	2810.6979	22.8179	Bout
1136	Spectrogram 1	1	2812.596304280	2814.941109499	6907.749	23734.317	2.3448	16826.568	-84.83	piceas-050824-081600.wav	2812.5963	24.7163	Bout
1137	Spectrogram 1	1	2814.973285214	2817.141124001	6642.066	23911.439	2.1678	17269.373	-82.37	piceas-050824-081600.wav	2814.9733	27.0933	Bout
1138	Spectrogram 1	1	2817.153189894	2819.952477085	6464.945	23690.037	2.7993	17225.092	-85.39	piceas-050824-081600.wav	2817.1532	29.2732	Bout
1139	Spectrogram 1	1	2819.952477085	2821.762361044	8191.882	24000.000	1.8099	15808.118	-81.63	piceas-050824-081600.wav	2819.9525	32.0725	Bout
1140	Spectrogram 1	1	2821.834756402	2824.823075918	6597.786	23867.159	2.9883	17269.373	-82.32	piceas-050824-081600.wav	2821.8348	33.9547	Bout
1141	Spectrogram 1	1	2824.831120700	2827.674649499	6022.140	23822.878	2.8435	17800.738	-83.17	piceas-050824-081600.wav	2824.8311	36.9511	Bout
1142	Spectrogram 1	1	2827.702803249	2829.412138100	2391.144	23690.037	1.7093	21298.893	-82.07	piceas-050824-081600.wav	2827.7028	39.8228	Bout
1143	Spectrogram 1	1	2829.432248649	2831.885646905	2833.948	23911.439	2.4534	21077.491	-84.54	piceas-050824-081600.wav	2829.4322	41.5523	Bout
1144	Spectrogram 1	1	2831.885646905	2833.820211759	9476.015	24000.000	1.9346	14523.985	-88.18	piceas-050824-081600.wav	2831.8856	44.0056	Bout
1145	Spectrogram 1	1	2833.981091201	2836.297742669	6066.421	23690.037	2.3167	17623.616	-82.63	piceas-050824-081600.wav	2833.9811	46.1011	Bout
1146	Spectrogram 1	1	2836.301764633	2838.541998778	6509.225	23955.720	2.2402	17446.495	-79.49	piceas-050824-081600.wav	2836.3018	48.4218	Bout
1147	Spectrogram 1	1	2838.570153396	2839.117140548	9254.613	22051.661	0.5470	12797.048	-83.31	piceas-050824-081600.wav	2838.5702	50.6901	Bout
1148	Spectrogram 1	1	2839.656083772	2840.074368064	9431.734	21431.734	0.4183	12000.000	-85.76	piceas-050824-081600.wav	2839.6561	51.7761	Whistle
1149	Spectrogram 1	1	2840.090455922	2842.069262384	8811.808	22450.185	1.9788	13638.377	-85.89	piceas-050824-081600.wav	2840.0905	52.2105	Bout
1150	Spectrogram 1	1	2841.321177014	2841.952625418	2523.985	6287.823	0.6314	3763.838	-81.58	piceas-050824-081600.wav	2841.3212	53.4412	Whistle
1151	Spectrogram 1	1	2842.535811116	2845.463801166	2258.303	23468.635	2.9280	21210.332	-83.11	piceas-050824-081600.wav	2842.5358	54.6558	Bout
1152	Spectrogram 1	1	2845.640767598	2845.898173317	9343.173	12664.207	0.2574	3321.034	-81.80	piceas-050824-081600.wav	2845.6408	57.7608	Whistle
1153	Spectrogram 1	1	2846.059051891	2846.606039043	7616.236	18243.542	0.5470	10627.306	-84.50	piceas-050824-081600.wav	2846.0591	58.1790	Whistle
1154	Spectrogram 1	1	2847.285751886	2849.598381390	5756.458	23512.915	2.3126	17756.457	-84.71	piceas-050824-081600.wav	2847.2858	59.4057	Bout
1155	Spectrogram 1	1	2849.751216035	2851.287606418	8059.041	24000.000	1.5364	15940.959	-84.00	piceas-050824-081600.wav	2849.7512	61.8712	Bout
1156	Spectrogram 1	1	2851.283584454	2852.289075543	8191.882	20191.882	1.0055	12000.000	-83.25	piceas-050824-081600.wav	2851.2836	63.4036	Bout
1157	Spectrogram 1	1	2852.309185572	2853.704807203	5800.738	20988.930	1.3956	15188.192	-84.81	piceas-050824-081600.wav	2852.3092	64.4292	Bout
1158	Spectrogram 1	1	2853.785246490	2854.054718101	11247.232	14745.387	0.2695	3498.155	-87.41	piceas-050824-081600.wav	2853.7852	65.9052	Bout
1159	Spectrogram 1	1	2854.098959709	2854.316145784	11114.391	17446.494	0.2172	6332.103	-90.30	piceas-050824-081600.wav	2854.0990	66.2190	Whistle
1160	Spectrogram 1	1	2854.521265966	2854.907374545	11512.915	23380.074	0.3861	11867.159	-91.01	piceas-050824-081600.wav	2854.5213	66.6413	Whistle
1161	Spectrogram 1	1	2855.711767415	2857.775035129	6730.627	23645.756	2.0633	16915.129	-85.62	piceas-050824-081600.wav	2855.7118	67.8318	Bout
1162	Spectrogram 1	1	2857.831342630	2858.338110139	9343.173	12619.926	0.5068	3276.753	-81.47	piceas-050824-081600.wav	2857.8313	69.9513	Whistle
1163	Spectrogram 1	1	2858.450725141	2859.307403548	4560.886	20236.162	0.8567	15675.276	-83.57	piceas-050824-081600.wav	2858.4507	70.5707	Bout
1164	Spectrogram 1	1	2860.337027023	2861.575792044	3542.435	22361.624	1.2388	18819.189	-85.05	piceas-050824-081600.wav	2860.3370	72.4570	Bout
1165	Spectrogram 1	1	2864.302683876	2864.672704597	11158.672	20059.041	0.3700	8900.369	-91.72	piceas-050824-081600.wav	2864.3027	76.4227	Whistle
1166	Spectrogram 1	1	2864.785319599	2865.271977286	11512.915	18686.347	0.4867	7173.432	-92.21	piceas-050824-081600.wav	2864.7853	76.9053	Whistle
1167	Spectrogram 1	1	2866.478566455	2867.544387009	14169.742	23247.232	1.0658	9077.490	-98.11	piceas-050824-081600.wav	2866.4786	78.5986	Whistle
1168	Spectrogram 1	1	2866.563027706	2866.824455389	8767.528	13107.011	0.2614	4339.483	-81.63	piceas-050824-081600.wav	2866.5630	78.6830	Whistle
1169	Spectrogram 1	1	2867.866144157	2868.409109345	19306.273	23158.672	0.5430	3852.399	-102.16	piceas-050824-081600.wav	2867.8661	79.9861	Whistle
1170	Spectrogram 1	1	2868.851525424	2869.595588830	10937.269	23202.952	0.7441	12265.683	-92.53	piceas-050824-081600.wav	2868.8515	80.9715	Bout
1171	Spectrogram 1	1	2869.704182734	2871.401451692	8767.528	23867.159	1.6973	15099.631	-86.69	piceas-050824-081600.wav	2869.7042	81.8242	Bout
1172	Spectrogram 1	1	2871.502000801	2871.795604198	11955.720	22184.502	0.2936	10228.782	-92.66	piceas-050824-081600.wav	2871.5020	83.6220	Whistle
1173	Spectrogram 1	1	2872.165624919	2873.074588863	11025.830	23867.159	0.9090	12841.329	-92.83	piceas-050824-081600.wav	2872.1656	84.2856	Bout
1174	Spectrogram 1	1	2873.452653512	2875.266559436	10317.343	24000.000	1.8139	13682.657	-90.85	piceas-050824-081600.wav	2873.4527	85.5726	Bout
1175	Spectrogram 1	1	2875.377163456	2875.727074354	13590.909	22954.545	0.3499	9363.636	-95.58	piceas-050824-081600.wav	2875.3772	87.4972	Whistle
1176	Spectrogram 1	1	2875.787403820	2876.105139004	6500.000	9045.455	0.3177	2545.455	-81.07	piceas-050824-081600.wav	2875.7874	87.9074	Whistle
1177	Spectrogram 1	1	2876.201666148	2877.002037055	7227.273	18090.909	0.8004	10863.636	-84.79	piceas-050824-081600.wav	2876.2017	88.3217	Whistle
1178	Spectrogram 1	1	2877.118673352	2877.323793534	12590.909	14681.818	0.2051	2090.909	-91.15	piceas-050824-081600.wav	2877.1187	89.2387	Whistle
1179	Spectrogram 1	1	2877.440430500	2877.621418896	10590.909	12545.455	0.1810	1954.545	-84.19	piceas-050824-081600.wav	2877.4404	89.5604	Whistle
1180	Spectrogram 1	1	2877.822517114	2878.148296226	5863.636	10181.818	0.3258	4318.182	-81.03	piceas-050824-081600.wav	2877.8225	89.9425	Whistle
1181	Spectrogram 1	1	2878.538426769	2879.869696970	6500.000	23045.455	1.3313	16545.455	-84.91	piceas-050824-081600.wav	2878.5384	90.6584	Whistle
1182	Spectrogram 1	1	2880.364398586	2880.967693239	7318.182	18090.909	0.6033	10772.727	-84.44	piceas-050824-081600.wav	2880.3644	92.4844	Whistle
1183	Spectrogram 1	1	2881.072265179	2881.699691618	4363.636	12363.636	0.6274	8000.000	-81.59	piceas-050824-081600.wav	2881.0723	93.1923	Whistle
1184	Spectrogram 1	1	2882.049602517	2884.989658460	4818.182	23863.636	2.9401	19045.455	-85.11	piceas-050824-081600.wav	2882.0496	94.1696	Bout
1185	Spectrogram 1	1	2885.440119335	2886.779433465	3545.455	21636.364	1.3393	18090.909	-84.38	piceas-050824-081600.wav	2885.4401	97.5601	Bout
1186	Spectrogram 1	1	2886.791499358	2887.845254019	8090.909	20318.182	1.0538	12227.273	-83.74	piceas-050824-081600.wav	2886.7915	98.9115	Whistle
1187	Spectrogram 1	1	2888.484746351	2889.265007436	2590.909	15000.000	0.7803	12409.091	-83.02	piceas-050824-081600.wav	2888.4847	100.6047	Bout
1188	Spectrogram 1	1	2889.671226703	2891.058804405	5681.818	23272.727	1.3876	17590.909	-85.87	piceas-050824-081600.wav	2889.6712	101.7912	Bout
1189	Spectrogram 1	1	2891.376539589	2893.765586415	6545.455	22500.000	2.3890	15954.545	-84.60	piceas-050824-081600.wav	2891.3765	103.4965	Bout
1190	Spectrogram 1	1	2893.781674273	2894.670528395	5545.455	23909.091	0.8889	18363.636	-85.57	piceas-050824-081600.wav	2893.7817	105.9017	Bout
1191	Spectrogram 1	1	2894.678572324	2895.406547872	9136.364	23227.273	0.7280	14090.909	-85.59	piceas-050824-081600.wav	2894.6786	106.7986	Whistle
1192	Spectrogram 1	1	2895.418613765	2897.674935768	7272.727	23909.091	2.2563	16636.364	-84.50	piceas-050824-081600.wav	2895.4186	107.5386	Bout
1193	Spectrogram 1	1	2897.775484877	2899.971477414	7045.455	22454.545	2.1960	15409.091	-84.43	piceas-050824-081600.wav	2897.7755	109.8955	Bout
1194	Spectrogram 1	1	2900.184641595	2901.206220541	6318.182	21454.545	1.0216	15136.364	-85.13	piceas-050824-081600.wav	2900.1846	112.3046	Bout
1195	Spectrogram 1	1	2901.214264470	2903.679728619	8636.364	22772.727	2.4655	14136.364	-85.75	piceas-050824-081600.wav	2901.2143	113.3343	Bout
1196	Spectrogram 1	1	2903.695816477	2904.645002156	7545.455	21636.364	0.9492	14090.909	-85.25	piceas-050824-081600.wav	2903.6958	115.8158	Bout
1197	Spectrogram 1	1	2904.649024121	2907.030027018	8000.000	22863.636	2.3810	14863.636	-85.36	piceas-050824-081600.wav	2904.6490	116.7690	Bout
1198	Spectrogram 1	1	2907.038070947	2910.006280641	9090.909	21727.273	2.9682	12636.364	-84.97	piceas-050824-081600.wav	2907.0381	119.1581	Bout
1199	Spectrogram 1	1	2910.762410548	2912.741217010	6545.455	21863.636	1.9788	15318.182	-83.19	piceas-050824-081800.wav	2910.7624	2.8824	Bout
1200	Spectrogram 1	1	2912.741226544	2914.052386923	6136.364	21181.818	1.3112	15045.455	-82.03	piceas-050824-081800.wav	2912.7412	4.8612	Bout
1201	Spectrogram 1	1	2914.185111747	2916.618400181	6636.364	23954.545	2.4333	17318.182	-83.04	piceas-050824-081800.wav	2914.1851	6.3051	Bout
1202	Spectrogram 1	1	2917.060817127	2919.007447875	5818.182	23727.273	1.9466	17909.091	-83.50	piceas-050824-081800.wav	2917.0608	9.1808	Bout
1203	Spectrogram 1	1	2919.357358773	2919.510193419	9181.818	15000.000	0.1528	5818.182	-81.17	piceas-050824-081800.wav	2919.3574	11.4774	Whistle
1204	Spectrogram 1	1	2919.743467351	2919.936521640	9045.455	11636.364	0.1931	2590.909	-79.26	piceas-050824-081800.wav	2919.7435	11.8635	Whistle
1205	Spectrogram 1	1	2920.881695565	2921.480968254	10045.455	18090.909	0.5993	8045.455	-78.46	piceas-050824-081800.wav	2920.8817	13.0017	Whistle
1206	Spectrogram 1	1	2921.754461830	2923.753378114	5909.091	23909.091	1.9989	18000.000	-82.65	piceas-050824-081800.wav	2921.7545	13.8745	Bout
1207	Spectrogram 1	1	2924.014806664	2926.291238489	9000.000	21363.636	2.2764	12363.636	-84.74	piceas-050824-081800.wav	2924.0148	16.1348	Bout
1208	Spectrogram 1	1	2927.344993150	2927.710991906	15227.273	21227.273	0.3660	6000.000	-87.59	piceas-050824-081800.wav	2927.3450	19.4650	Whistle
1209	Spectrogram 1	1	2927.823606908	2928.253957094	15000.000	21045.455	0.4304	6045.455	-87.97	piceas-050824-081800.wav	2927.8236	19.9436	Whistle
1210	Spectrogram 1	1	2930.196566744	2931.543924803	6545.455	17818.182	1.3474	11272.727	-76.77	piceas-050824-081800.wav	2930.1966	22.3166	Bout
1211	Spectrogram 1	1	2931.841550165	2932.018516596	13181.818	19181.818	0.1770	6000.000	-85.71	piceas-050824-081800.wav	2931.8416	23.9615	Whistle
1212	Spectrogram 1	1	2932.452888747	2933.024007685	8318.182	20272.727	0.5711	11954.545	-80.39	piceas-050824-081800.wav	2932.4529	24.5729	Bout
1213	Spectrogram 1	1	2933.124556794	2935.618174694	7772.727	20818.182	2.4936	13045.455	-80.58	piceas-050824-081800.wav	2933.1246	25.2446	Whistle
1214	Spectrogram 1	1	2935.638284515	2937.094235612	7454.545	21363.636	1.4560	13909.091	-83.45	piceas-050824-081800.wav	2935.6383	27.7583	Bout
1215	Spectrogram 1	1	2937.798080177	2938.879988588	8136.364	22909.091	1.0819	14772.727	-79.09	piceas-050824-081800.wav	2937.7981	29.9181	Bout
1216	Spectrogram 1	1	2938.924230196	2941.023695589	6727.273	22454.545	2.0995	15727.273	-79.76	piceas-050824-081800.wav	2938.9242	31.0442	Bout
1217	Spectrogram 1	1	2941.884395961	2943.469049916	6409.091	21318.182	1.5847	14909.091	-81.17	piceas-050824-081800.wav	2941.8844	34.0044	Bout
1218	Spectrogram 1	1	2943.911466759	2944.434322125	6136.364	21727.273	0.5229	15590.909	-75.54	piceas-050824-081800.wav	2943.9115	36.0315	Bout
1219	Spectrogram 1	1	2944.965221420	2947.193389672	5818.182	22681.818	2.2282	16863.636	-81.39	piceas-050824-081800.wav	2944.9652	37.0852	Bout
1220	Spectrogram 1	1	2947.197411637	2949.007295596	6363.636	21590.909	1.8099	15227.273	-79.72	piceas-050824-081800.wav	2947.1974	39.3174	Bout
1221	Spectrogram 1	1	2949.542216124	2950.933815791	6818.182	16318.182	1.3916	9500.000	-76.72	piceas-050824-081800.wav	2949.5422	41.6622	Bout
1222	Spectrogram 1	1	2951.319924369	2953.644619765	6909.091	23681.818	2.3247	16772.727	-79.37	piceas-050824-081800.wav	2951.3199	43.4399	Bout
1223	Spectrogram 1	1	2953.733103848	2955.140791372	8272.727	23636.364	1.4077	15363.636	-81.55	piceas-050824-081800.wav	2953.7331	45.8531	Bout
1224	Spectrogram 1	1	2955.172967087	2958.008451957	7136.364	21000.000	2.8355	13863.636	-78.97	piceas-050824-081800.wav	2955.1730	47.2930	Bout
1225	Spectrogram 1	1	2958.012473921	2958.607736025	7090.909	15636.364	0.5953	8545.455	-79.37	piceas-050824-081800.wav	2958.0125	50.1325	Whistle
1226	Spectrogram 1	1	2958.655999597	2959.621271042	9000.000	19090.909	0.9653	10090.909	-81.16	piceas-050824-081800.wav	2958.6560	50.7760	Bout
1227	Spectrogram 1	1	2960.433707841	2961.636275183	9000.000	19227.273	1.2026	10227.273	-79.08	piceas-050824-081800.wav	2960.4337	52.5537	Bout
1228	Spectrogram 1	1	2961.805198553	2963.309413222	8681.818	17181.818	1.5042	8500.000	-77.36	piceas-050824-081800.wav	2961.8052	53.9252	Bout
1229	Spectrogram 1	1	2963.345610901	2963.671390014	13318.182	18772.727	0.3258	5454.545	-83.69	piceas-050824-081800.wav	2963.3456	55.4656	Whistle
1230	Spectrogram 1	1	2963.836290552	2964.395343597	9227.273	20636.364	0.5591	11409.091	-81.24	piceas-050824-081800.wav	2963.8363	55.9563	Bout
1231	Spectrogram 1	1	2964.584375922	2965.835206836	6636.364	21590.909	1.2508	14954.545	-75.73	piceas-050824-081800.wav	2964.5844	56.7044	Bout
1232	Spectrogram 1	1	2966.112723244	2967.604872019	7136.364	22772.727	1.4921	15636.364	-80.74	piceas-050824-081800.wav	2966.1127	58.2327	Bout
1233	Spectrogram 1	1	2967.693355235	2970.826465467	6909.091	23136.364	3.1331	16227.273	-79.99	piceas-050824-081800.wav	2967.6934	59.8134	Bout
1234	Spectrogram 1	1	2970.858641763	2972.648415901	6863.636	23090.909	1.7898	16227.273	-77.85	piceas-050824-081800.wav	2970.8586	62.9786	Bout
1235	Spectrogram 1	1	2972.680591616	2974.373838609	7318.182	22409.091	1.6932	15090.909	-78.14	piceas-050824-081800.wav	2972.6806	64.8006	Bout
1236	Spectrogram 1	1	2974.550813652	2975.411514023	10000.000	20863.636	0.8607	10863.636	-83.71	piceas-050824-081800.wav	2974.5508	66.6708	Whistle
1237	Spectrogram 1	1	2976.509510292	2976.899640835	12727.273	17454.545	0.3901	4727.273	-86.34	piceas-050824-081800.wav	2976.5095	68.6295	Whistle
1238	Spectrogram 1	1	2978.122318865	2978.528537265	8954.545	20454.545	0.4062	11500.000	-83.80	piceas-050824-081800.wav	2978.1223	70.2423	Whistle
1239	Spectrogram 1	1	2978.592888695	2979.542072282	10409.091	20727.273	0.9492	10318.182	-86.23	piceas-050824-081800.wav	2978.5929	70.7129	Bout
1240	Spectrogram 1	1	2980.028729969	2981.524900709	8363.636	18863.636	1.4962	10500.000	-83.34	piceas-050824-081800.wav	2980.0287	72.1487	Whistle
1241	Spectrogram 1	1	2982.256899089	2983.153797140	10772.727	19181.818	0.8969	8409.091	-85.31	piceas-050824-081800.wav	2982.2569	74.3769	Whistle
1242	Spectrogram 1	1	2984.171354121	2984.513221091	10545.455	19045.455	0.3419	8500.000	-83.49	piceas-050824-081800.wav	2984.1714	76.2914	Bout
1243	Spectrogram 1	1	2985.321635927	2985.965150223	9318.182	18954.545	0.6435	9636.364	-74.61	piceas-050824-081800.wav	2985.3216	77.4416	Whistle
1244	Spectrogram 1	1	2986.142117522	2987.706661656	9818.182	19727.273	1.5645	9909.091	-82.24	piceas-050824-081800.wav	2986.1421	78.2621	Bout
1245	Spectrogram 1	1	2988.265714701	2989.701555976	7500.000	23863.636	1.4358	16363.636	-83.33	piceas-050824-081800.wav	2988.2657	80.3857	Bout
1246	Spectrogram 1	1	2989.745797584	2992.094624766	8272.727	23954.545	2.3488	15681.818	-78.42	piceas-050824-081800.wav	2989.7458	81.8658	Bout
1247	Spectrogram 1	1	2992.110713050	2994.363013088	8727.273	24000.000	2.2523	15272.727	-79.81	piceas-050824-081800.wav	2992.1107	84.2307	Bout
1248	Spectrogram 1	1	2994.379100946	2996.647488842	7227.273	23954.545	2.2684	16727.273	-79.49	piceas-050824-081800.wav	2994.3791	86.4991	Bout
1249	Spectrogram 1	1	2997.093927752	2999.800709762	6409.091	23954.545	2.7068	17545.455	-79.13	piceas-050824-081800.wav	2997.0939	89.2139	Bout
1250	Spectrogram 1	1	2999.857017263	3001.739296581	8590.909	23863.636	1.8823	15272.727	-82.23	piceas-050824-081800.wav	2999.8570	91.9770	Bout
1251	Spectrogram 1	1	3001.960504621	3004.080079835	8318.182	23863.636	2.1196	15545.455	-79.14	piceas-050824-081800.wav	3001.9605	94.0805	Bout
