Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Avg Power Density (dB FS/Hz)	Begin File	Begin Date Time	File Offset (s)	Annotation
1068	Spectrogram 1	1	3495.103430613	3495.401055975	5555.977	19445.920	0.2976	13889.943	-60.94	palmyra092007FS192-070928-001000.wav	3495.1034	507.9524	Whistle
1069	Spectrogram 1	1	3496.004350629	3496.824831357	4462.998	23954.459	0.8205	19491.461	-60.71	palmyra092007FS192-070928-001000.wav	3496.0044	508.8534	Whistle
1070	Spectrogram 1	1	3497.444216604	3498.337092691	4280.835	23954.459	0.8929	19673.624	-60.22	palmyra092007FS192-070928-001000.wav	3497.4442	510.2932	Whistle
1071	Spectrogram 1	1	3499.535638068	3500.344052904	4326.376	24000.000	0.8084	19673.624	-59.67	palmyra092007FS192-070928-001000.wav	3499.5356	512.3846	Whistle
1072	Spectrogram 1	1	3503.191606403	3503.336397120	4007.590	7149.905	0.1448	3142.315	-63.16	palmyra092007FS192-070928-001000.wav	3503.1916	516.0406	Whistle
1073	Spectrogram 1	1	3510.061126993	3511.311957908	5965.844	23726.755	1.2508	17760.911	-54.43	palmyra092007FS192-070928-001000.wav	3510.0611	522.9101	Whistle
1074	Spectrogram 1	1	3518.181475761	3519.126637385	6011.385	22815.939	0.9452	16804.554	-53.34	palmyra092007FS192-070928-001000.wav	3518.1815	531.0305	Whistle
1075	Spectrogram 1	1	3522.123003565	3523.377856444	5692.600	23772.296	1.2549	18079.696	-57.04	palmyra092007FS192-070928-001000.wav	3522.1230	534.9720	Whistle
1076	Spectrogram 1	1	3526.426508161	3526.523035306	18853.890	21039.848	0.0965	2185.958	-58.58	palmyra092007FS192-070928-001000.wav	3526.4265	539.2755	Whistle
1077	Spectrogram 1	1	3533.919433226	3535.057649139	9518.027	22360.531	1.1382	12842.505	-59.95	palmyra092007FS192-070928-001000.wav	3533.9194	546.7684	Whistle
1078	Spectrogram 1	1	3539.562251952	3541.738137404	1275.142	23908.918	2.1759	22633.776	-60.67	palmyra092007FS192-070928-001000.wav	3539.5623	552.4112	Whistle
1079	Spectrogram 1	1	3541.814554727	3542.325344200	12250.474	22815.939	0.5108	10565.465	-61.42	palmyra092007FS192-070928-001000.wav	3541.8146	554.6636	Whistle
1080	Spectrogram 1	1	3542.458069024	3544.207623518	10793.169	24000.000	1.7496	13206.831	-60.61	palmyra092007FS192-070928-001000.wav	3542.4581	555.3071	Whistle
1081	Spectrogram 1	1	3549.198884018	3549.452267773	13798.861	23772.296	0.2534	9973.435	-61.39	palmyra092007FS192-070928-001000.wav	3549.1989	562.0479	Whistle
1082	Spectrogram 1	1	3553.912628978	3554.487769881	9472.486	23908.918	0.5751	14436.433	-61.56	palmyra092007FS192-070928-001000.wav	3553.9126	566.7616	Whistle
1083	Spectrogram 1	1	3555.384670669	3558.107540536	4053.131	23772.296	2.7229	19719.165	-58.79	palmyra092007FS192-070928-001000.wav	3555.3847	568.2337	Whistle
1084	Spectrogram 1	1	3558.280485004	3559.495118239	10201.139	23681.214	1.2146	13480.076	-62.12	palmyra092007FS192-070928-001000.wav	3558.2805	571.1295	Whistle
1085	Spectrogram 1	1	3559.832965981	3560.955094036	5738.140	24000.000	1.1221	18261.860	-59.26	palmyra092007FS192-070928-001000.wav	3559.8330	572.6820	Whistle
1086	Spectrogram 1	1	3566.573780975	3569.296650843	6011.385	24000.000	2.7229	17988.615	-60.48	palmyra092007FS192-070928-001000.wav	3566.5738	579.4228	Whistle
1087	Spectrogram 1	1	3569.859724546	3570.181481694	13981.025	24000.000	0.3218	10018.975	-61.40	palmyra092007FS192-070928-001000.wav	3569.8597	582.7087	Whistle
1088	Spectrogram 1	1	3570.467041163	3571.026094209	12751.423	19218.216	0.5591	6466.793	-62.06	palmyra092007FS192-070928-001000.wav	3570.4670	583.3160	Whistle
1089	Spectrogram 1	1	3571.476554216	3573.917886579	3415.560	23635.674	2.4413	20220.114	-56.83	palmyra092007FS192-070928-001000.wav	3571.4766	584.3256	Whistle
1090	Spectrogram 1	1	3574.235624500	3576.170189354	9836.812	23954.459	1.9346	14117.647	-60.98	palmyra092007FS192-070928-001000.wav	3574.2356	587.0846	Whistle
1091	Spectrogram 1	1	3576.178233283	3577.968007421	6239.089	24000.000	1.7898	17760.911	-59.66	palmyra092007FS192-070928-001000.wav	3576.1782	589.0272	Whistle
1092	Spectrogram 1	1	3577.947900336	3578.394338379	16895.636	17806.452	0.4464	910.816	-60.46	palmyra092007FS192-070928-001000.wav	3577.9479	590.7969	Whistle
1093	Spectrogram 1	1	3579.206775179	3580.586308952	9563.567	14937.381	1.3795	5373.814	-54.11	palmyra092007FS192-070928-001000.wav	3579.2068	592.0558	Whistle
1094	Spectrogram 1	1	3581.853227724	3582.862740777	9381.404	12432.638	1.0095	3051.233	-58.41	palmyra092007FS192-070928-001000.wav	3581.8532	594.7022	Whistle
1095	Spectrogram 1	1	3589.543229042	3589.704107617	3051.233	5328.273	0.1609	2277.040	-65.21	palmyra092007FS192-070928-002000.wav	3589.5432	2.3922	Whistle
1096	Spectrogram 1	1	3595.737059621	3598.411665917	6967.742	23908.918	2.6746	16941.176	-57.69	palmyra092007FS192-070928-002000.wav	3595.7371	8.5861	Whistle
1097	Spectrogram 1	1	3608.852690854	3609.021613357	3324.478	5146.110	0.1689	1821.632	-63.06	palmyra092007FS192-070928-002000.wav	3608.8527	21.7017	Whistle
1098	Spectrogram 1	1	3618.939785664	3620.331385331	9563.567	24000.000	1.3916	14436.433	-60.43	palmyra092007FS192-070928-002000.wav	3618.9398	31.7888	Whistle
1099	Spectrogram 1	1	3621.079470701	3621.389161956	9472.486	16850.095	0.3097	7377.609	-55.38	palmyra092007FS192-070928-002000.wav	3621.0795	33.9285	Whistle
1100	Spectrogram 1	1	3622.551509655	3623.581132529	7468.691	20903.226	1.0296	13434.535	-60.18	palmyra092007FS192-070928-002000.wav	3622.5515	35.4005	Whistle
1101	Spectrogram 1	1	3642.588946704	3644.334479234	9882.353	16622.391	1.7455	6740.038	-60.99	palmyra092007FS192-070928-002000.wav	3642.5889	55.4379	Whistle
1102	Spectrogram 1	1	3657.265102843	3658.552131436	9518.027	14891.841	1.2870	5373.814	-61.57	palmyra092007FS192-070928-002000.wav	3657.2651	70.1141	Whistle
1103	Spectrogram 1	1	3698.562657463	3698.860282825	18944.972	23863.378	0.2976	4918.406	-63.35	palmyra092007FS192-070928-002000.wav	3698.5627	111.4117	Whistle
1104	Spectrogram 1	1	3701.655550788	3702.061769188	7924.099	11476.281	0.4062	3552.182	-63.18	palmyra092007FS192-070928-002000.wav	3701.6556	114.5045	Whistle
1105	Spectrogram 1	1	3704.515170180	3705.894703954	13388.994	19764.706	1.3795	6375.712	-62.57	palmyra092007FS192-070928-002000.wav	3704.5152	117.3642	Whistle
1106	Spectrogram 1	1	3705.605122520	3706.904217007	5146.110	16850.095	1.2991	11703.985	-63.32	palmyra092007FS192-070928-002000.wav	3705.6051	118.4541	Whistle
1107	Spectrogram 1	1	3709.434035322	3710.596383021	5009.488	11248.577	1.1623	6239.089	-63.09	palmyra092007FS192-070928-002000.wav	3709.4340	122.2830	Whistle
1108	Spectrogram 1	1	3767.571565640	3769.928436752	10702.087	22815.939	2.3569	12113.852	-59.12	palmyra092007FS192-070928-002000.wav	3767.5716	180.4206	Whistle
1109	Spectrogram 1	1	3777.465603425	3778.672192731	10929.791	24000.000	1.2066	13070.209	-60.12	palmyra092007FS192-070928-002000.wav	3777.4656	190.3146	Whistle
1110	Spectrogram 1	1	3779.750081915	3781.821393557	9745.731	22406.072	2.0713	12660.342	-60.05	palmyra092007FS192-070928-002000.wav	3779.7501	192.5991	Whistle
1111	Spectrogram 1	1	3790.923104364	3793.135184759	7924.099	17760.911	2.2121	9836.812	-60.24	palmyra092007FS192-070928-002000.wav	3790.9231	203.7721	Whistle
1112	Spectrogram 1	1	3793.887294830	3795.303026283	9244.782	18079.696	1.4157	8834.915	-59.36	palmyra092007FS192-070928-002000.wav	3793.8873	206.7363	Whistle
1113	Spectrogram 1	1	3796.159704690	3797.245635066	10155.598	18990.512	1.0859	8834.915	-59.15	palmyra092007FS192-070928-002000.wav	3796.1597	209.0087	Whistle
1114	Spectrogram 1	1	3798.025898887	3798.934862831	9791.271	16440.228	0.9090	6648.956	-56.48	palmyra092007FS192-070928-002000.wav	3798.0259	210.8749	Whistle
1115	Spectrogram 1	1	3806.882269869	3807.489586486	10565.465	16713.472	0.6073	6148.008	-56.10	palmyra092007FS192-070928-002000.wav	3806.8823	219.7313	Whistle
1116	Spectrogram 1	1	3811.024895890	3812.315946448	9882.353	18125.237	1.2911	8242.884	-57.21	palmyra092007FS192-070928-002000.wav	3811.0249	223.8739	Whistle
1117	Spectrogram 1	1	3813.003702353	3813.651238614	9472.486	14664.137	0.6475	5191.651	-55.66	palmyra092007FS192-070928-002000.wav	3813.0037	225.8527	Whistle
1118	Spectrogram 1	1	3822.045083694	3823.521144613	9791.271	19036.053	1.4761	9244.782	-59.93	palmyra092007FS192-070928-002000.wav	3822.0451	234.8941	Whistle
1119	Spectrogram 1	1	3824.108354145	3825.363207023	10155.598	18125.237	1.2549	7969.639	-57.55	palmyra092007FS192-070928-002000.wav	3824.1084	236.9574	Whistle
1120	Spectrogram 1	1	3827.124827411	3827.438540630	15848.197	18717.268	0.3137	2869.070	-58.88	palmyra092007FS192-070928-002000.wav	3827.1248	239.9738	Whistle
1121	Spectrogram 1	1	3828.057923141	3829.578225667	8789.374	19810.247	1.5203	11020.873	-56.56	palmyra092007FS192-070928-002000.wav	3828.0579	240.9069	Bout
1122	Spectrogram 1	1	3830.672197058	3831.569095109	11977.230	17988.615	0.8969	6011.385	-56.49	palmyra092007FS192-070928-002000.wav	3830.6722	243.5212	Whistle
1123	Spectrogram 1	1	3834.895262367	3835.864555776	9563.567	18990.512	0.9693	9426.945	-58.77	palmyra092007FS192-070928-002000.wav	3834.8953	247.7443	Whistle
1124	Spectrogram 1	1	3836.757431863	3838.088702064	9927.894	23772.296	1.3313	13844.402	-59.79	palmyra092007FS192-070928-002000.wav	3836.7574	249.6064	Whistle
1125	Spectrogram 1	1	3838.780479933	3838.993644044	9836.812	21586.338	0.2132	11749.526	-60.41	palmyra092007FS192-070928-002000.wav	3838.7805	251.6295	Whistle
1126	Spectrogram 1	1	3839.685424649	3840.067511263	16485.769	20721.063	0.3821	4235.294	-60.58	palmyra092007FS192-070928-002000.wav	3839.6854	252.5344	Whistle
1127	Spectrogram 1	1	3840.779398954	3842.054361654	9609.108	23954.459	1.2750	14345.351	-55.60	palmyra092007FS192-070928-002000.wav	3840.7794	253.6284	Whistle
1128	Spectrogram 1	1	3847.021493105	3848.553861524	8607.211	23954.459	1.5324	15347.249	-60.32	palmyra092007FS192-070928-002000.wav	3847.0215	259.8705	Whistle
1129	Spectrogram 1	1	3858.222669305	3859.545895578	7650.854	14163.188	1.3232	6512.334	-58.24	palmyra092007FS192-070928-002000.wav	3858.2227	271.0717	Whistle
1130	Spectrogram 1	1	3860.064728979	3860.933473280	9609.108	22907.021	0.8687	13297.913	-60.69	palmyra092007FS192-070928-002000.wav	3860.0647	272.9137	Whistle
1131	Spectrogram 1	1	3862.626723010	3862.904238550	10519.924	15666.034	0.2775	5146.110	-59.03	palmyra092007FS192-070928-002000.wav	3862.6267	275.4757	Whistle
1132	Spectrogram 1	1	3863.398940166	3863.672433742	10110.057	15256.167	0.2735	5146.110	-59.24	palmyra092007FS192-070928-002000.wav	3863.3989	276.2479	Whistle
1133	Spectrogram 1	1	3864.770430011	3865.076099301	10337.761	15574.953	0.3057	5237.192	-59.35	palmyra092007FS192-070928-002000.wav	3864.7704	277.6194	Whistle
1134	Spectrogram 1	1	3865.518518117	3865.920714552	9836.812	16440.228	0.4022	6603.416	-56.06	palmyra092007FS192-070928-002000.wav	3865.5185	278.3675	Whistle
1135	Spectrogram 1	1	3878.340548688	3879.253534597	7787.476	23726.755	0.9130	15939.279	-62.38	palmyra092007FS192-070928-002000.wav	3878.3405	291.1895	Whistle
1136	Spectrogram 1	1	3880.186630327	3881.288648560	9700.190	23635.674	1.1020	13935.484	-62.38	palmyra092007FS192-070928-002000.wav	3880.1866	293.0356	Whistle
1137	Spectrogram 1	1	3905.271638425	3906.385722551	9882.353	23863.378	1.1141	13981.025	-63.70	palmyra092007FS192-070928-002000.wav	3905.2716	318.1206	Whistle
1138	Spectrogram 1	1	3927.927377316	3929.785524847	10383.302	21358.634	1.8581	10975.332	-61.62	palmyra092007FS192-070928-002000.wav	3927.9274	340.7764	Whistle
1139	Spectrogram 1	1	3935.810430187	3936.671130559	12022.770	21130.930	0.8607	9108.159	-54.74	palmyra092007FS192-070928-002000.wav	3935.8104	348.6594	Whistle
1140	Spectrogram 1	1	3936.880275442	3937.640426705	12523.719	21859.583	0.7602	9335.863	-56.39	palmyra092007FS192-070928-002000.wav	3936.8803	349.7293	Whistle
1141	Spectrogram 1	1	3948.202110572	3948.978349693	13024.668	21267.552	0.7762	8242.884	-57.50	palmyra092007FS192-070928-002000.wav	3948.2021	361.0511	Whistle
1142	Spectrogram 1	1	3949.947645839	3951.725354083	6557.875	22998.102	1.7777	16440.228	-60.11	palmyra092007FS192-070928-002000.wav	3949.9476	362.7966	Whistle
1143	Spectrogram 1	1	3951.765573727	3953.442732863	6284.630	12432.638	1.6772	6148.008	-59.50	palmyra092007FS192-070928-002000.wav	3951.7656	364.6146	Whistle
1144	Spectrogram 1	1	3960.179528629	3960.931635964	9745.731	19081.594	0.7521	9335.863	-63.10	palmyra092007FS192-070928-002000.wav	3960.1795	373.0285	Bout
1145	Spectrogram 1	1	3964.092902683	3965.162745201	6421.252	11157.495	1.0698	4736.243	-61.32	palmyra092007FS192-070928-002000.wav	3964.0929	376.9419	Whistle
1146	Spectrogram 1	1	4000.801385346	4002.538873948	6148.008	20721.063	1.7375	14573.055	-56.36	palmyra092007FS192-070928-002000.wav	4000.8014	413.6504	Whistle
1147	Spectrogram 1	1	4003.206520030	4004.171791475	6284.630	11066.414	0.9653	4781.784	-57.22	palmyra092007FS192-070928-002000.wav	4003.2065	416.0555	Whistle
1148	Spectrogram 1	1	4006.701603006	4008.185707853	6694.497	21859.583	1.4841	15165.085	-59.76	palmyra092007FS192-070928-002000.wav	4006.7016	419.5506	Whistle
1149	Spectrogram 1	1	4012.268004409	4012.967826207	7240.987	18808.349	0.6998	11567.362	-63.55	palmyra092007FS192-070928-002000.wav	4012.2680	425.1170	Whistle
1150	Spectrogram 1	1	4019.342645181	4020.215411446	11066.414	17943.074	0.8728	6876.660	-64.31	palmyra092007FS192-070928-002000.wav	4019.3426	432.1916	Whistle
1151	Spectrogram 1	1	4020.545212523	4021.679406471	7650.854	18626.186	1.1342	10975.332	-62.01	palmyra092007FS192-070928-002000.wav	4020.5452	433.3942	Whistle
1152	Spectrogram 1	1	4029.916394942	4030.399030665	7833.017	18899.431	0.4826	11066.414	-60.48	palmyra092007FS192-070928-002000.wav	4029.9164	442.7654	Whistle
1153	Spectrogram 1	1	4031.135050142	4031.971618727	9700.190	16030.361	0.8366	6330.171	-61.17	palmyra092007FS192-070928-002000.wav	4031.1351	443.9840	Whistle
1154	Spectrogram 1	1	4032.357727305	4034.123369657	7195.446	23043.643	1.7656	15848.197	-63.20	palmyra092007FS192-070928-002000.wav	4032.3577	445.2067	Bout
1155	Spectrogram 1	1	4077.588765298	4078.694805496	8470.588	13753.321	1.1060	5282.732	-60.29	palmyra092007FS192-070928-002000.wav	4077.5888	490.4378	Whistle
1156	Spectrogram 1	1	4080.951130235	4082.994288127	7969.639	18808.349	2.0432	10838.710	-60.79	palmyra092007FS192-070928-002000.wav	4080.9511	493.8001	Whistle
1157	Spectrogram 1	1	4091.098551774	4092.027625540	11703.985	13662.239	0.9291	1958.254	-60.44	palmyra092007FS192-070928-002000.wav	4091.0986	503.9475	Whistle
1158	Spectrogram 1	1	4093.403140086	4094.259818493	7104.364	18580.645	0.8567	11476.281	-63.04	palmyra092007FS192-070928-002000.wav	4093.4031	506.2521	Whistle
1159	Spectrogram 1	1	4109.426711319	4111.799670288	9153.700	20857.685	2.3730	11703.985	-56.70	palmyra092007FS192-070928-002000.wav	4109.4267	522.2757	Whistle
1160	Spectrogram 1	1	4120.865183416	4121.026061990	5373.814	7149.905	0.1609	1776.091	-58.12	palmyra092007FS192-070928-002000.wav	4120.8652	533.7142	Whistle
1161	Spectrogram 1	1	4125.035963188	4125.578928376	10246.679	13115.750	0.5430	2869.070	-61.40	palmyra092007FS192-070928-002000.wav	4125.0360	537.8850	Whistle
1162	Spectrogram 1	1	4151.725711390	4152.168127469	10155.598	12751.423	0.4424	2595.825	-61.39	palmyra092007FS192-070928-002000.wav	4151.7257	564.5747	Whistle
1163	Spectrogram 1	1	4152.695004799	4153.346563024	10656.546	16531.309	0.6516	5874.763	-61.89	palmyra092007FS192-070928-002000.wav	4152.6950	565.5440	Whistle
1164	Spectrogram 1	1	4153.652235052	4154.412386315	10337.761	17578.748	0.7602	7240.987	-59.58	palmyra092007FS192-070928-002000.wav	4153.6522	566.5012	Whistle
1165	Spectrogram 1	1	4187.171289355	4187.420651145	10428.843	15529.412	0.2494	5100.569	-55.73	palmyra092007FS192-070928-003448.wav	4187.1713	0.0203	Whistle
1166	Spectrogram 1	1	4188.434188899	4189.713173563	6284.630	15074.004	1.2790	8789.374	-58.12	palmyra092007FS192-070928-003448.wav	4188.4342	1.2832	Whistle
1167	Spectrogram 1	1	4189.914271781	4192.178637713	6239.089	23089.184	2.2644	16850.095	-57.81	palmyra092007FS192-070928-003448.wav	4189.9143	2.7633	Bout
1168	Spectrogram 1	1	4192.745737423	4193.803514048	9199.241	17259.962	1.0578	8060.721	-63.31	palmyra092007FS192-070928-003448.wav	4192.7457	5.5947	Whistle
1169	Spectrogram 1	1	4193.867865478	4196.063858015	9836.812	17487.666	2.1960	7650.854	-60.97	palmyra092007FS192-070928-003448.wav	4193.8679	6.7169	Whistle
1170	Spectrogram 1	1	4197.278491250	4197.986356977	9654.649	16895.636	0.7079	7240.987	-59.42	palmyra092007FS192-070928-003448.wav	4197.2785	10.1275	Whistle
1171	Spectrogram 1	1	4197.998417715	4199.659488994	5510.436	23635.674	1.6611	18125.237	-60.43	palmyra092007FS192-070928-003448.wav	4197.9984	10.8474	Bout
1172	Spectrogram 1	1	4199.659488994	4200.942495623	6876.660	13844.402	1.2830	6967.742	-61.26	palmyra092007FS192-070928-003448.wav	4199.6595	12.5085	Whistle
1173	Spectrogram 1	1	4324.203682250	4324.758713331	10064.516	14163.188	0.5550	4098.672	-62.37	palmyra092007FS192-070928-003448.wav	4324.2037	137.0527	Whistle
1174	Spectrogram 1	1	4326.142269069	4326.789805330	10018.975	15028.463	0.6475	5009.488	-61.85	palmyra092007FS192-070928-003448.wav	4326.1423	138.9913	Whistle
1175	Spectrogram 1	1	4406.094947728	4406.847055062	13616.698	17943.074	0.7521	4326.376	-58.62	palmyra092007FS192-070928-003448.wav	4406.0949	218.9439	Whistle
1176	Spectrogram 1	1	4408.150174249	4408.644875865	13297.913	15893.738	0.4947	2595.825	-58.37	palmyra092007FS192-070928-015000.wav	4408.1502	2.0552	Whistle
1177	Spectrogram 1	1	4450.143528702	4450.610076568	16986.717	20857.685	0.4665	3870.968	-62.22	palmyra092007FS192-070928-015000.wav	4450.1435	44.0485	Whistle
1178	Spectrogram 1	1	4517.266132861	4517.684417154	6557.875	23863.378	0.4183	17305.503	-53.96	palmyra092007FS192-070928-015333.wav	4517.2661	0.0511	Whistle
1179	Spectrogram 1	1	4518.247492164	4520.620453869	5464.896	24000.000	2.3730	18535.104	-56.30	palmyra092007FS192-070928-015333.wav	4518.2475	1.0325	Whistle
1180	Spectrogram 1	1	4521.227770487	4522.321744791	5510.436	17988.615	1.0940	12478.178	-57.08	palmyra092007FS192-070928-015333.wav	4521.2278	4.0128	Whistle
1181	Spectrogram 1	1	4533.333891403	4534.753644820	4918.406	23362.429	1.4198	18444.023	-57.18	palmyra092007FS192-070928-015333.wav	4533.3339	16.1189	Whistle
1182	Spectrogram 1	1	4535.835553231	4536.145244487	9654.649	13206.831	0.3097	3552.182	-54.43	palmyra092007FS192-070928-015333.wav	4535.8356	18.6206	Whistle
1183	Spectrogram 1	1	4536.105024843	4537.609239512	7013.283	17897.533	1.5042	10884.250	-55.31	palmyra092007FS192-070928-015333.wav	4536.1050	18.8900	Whistle
1184	Spectrogram 1	1	4552.554865014	4553.914288965	5555.977	18261.860	1.3594	12705.882	-57.03	palmyra092007FS192-070928-015333.wav	4552.5549	35.3399	Whistle
1185	Spectrogram 1	1	4561.383082244	4562.344331725	5510.436	15165.085	0.9612	9654.649	-56.24	palmyra092007FS192-070928-015333.wav	4561.3831	44.1681	Whistle
1186	Spectrogram 1	1	4563.414174243	4564.178347471	4645.161	12478.178	0.7642	7833.017	-57.22	palmyra092007FS192-070928-015333.wav	4563.4142	46.1992	Whistle
1187	Spectrogram 1	1	4569.929761971	4571.377669138	6967.742	17624.288	1.4479	10656.546	-52.17	palmyra092007FS192-070928-015333.wav	4569.9298	52.7148	Whistle
1188	Spectrogram 1	1	4570.903077344	4572.636543981	7286.528	23908.918	1.7335	16622.391	-47.34	palmyra092007FS192-070928-015333.wav	4570.9031	53.6881	Whistle
1189	Spectrogram 1	1	4573.324302622	4573.843136024	6831.120	13525.617	0.5188	6694.497	-56.71	palmyra092007FS192-070928-015333.wav	4573.3243	56.1093	Whistle
1190	Spectrogram 1	1	4586.958769993	4588.265908409	3688.805	19172.676	1.3071	15483.871	-53.97	palmyra092007FS192-070928-015333.wav	4586.9588	69.7438	Whistle
1191	Spectrogram 1	1	4589.979265223	4590.876163274	14299.810	18034.156	0.8969	3734.345	-56.18	palmyra092007FS192-070928-015333.wav	4589.9793	72.7643	Whistle
1192	Spectrogram 1	1	4593.249124980	4593.892639277	14846.300	18808.349	0.6435	3962.049	-56.48	palmyra092007FS192-070928-015333.wav	4593.2491	76.0341	Whistle
1193	Spectrogram 1	1	4594.359187142	4595.171623942	14664.137	18762.808	0.8124	4098.672	-55.66	palmyra092007FS192-070928-015333.wav	4594.3592	77.1442	Whistle
1194	Spectrogram 1	1	4608.472271008	4609.031324053	11749.526	17624.288	0.5591	5874.763	-56.78	palmyra092007FS192-070928-015333.wav	4608.4723	91.2573	Whistle
